"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"146","SteCoe_17708",0.00014997021584721,0.0279509557768385,-0.370784796182617,0.0978035296146015,5.60073916399678,0.0469519880289773,0.00333728418855299,0.00427282048467619,0.00814135229753608,0.00814135229753608
"147","SteCoe_2157",0.000155590620281313,0.0288011997855429,-0.458479725447355,0.121227676370304,6.59288540013724,0.0762876321602137,0.00147049436641132,0.0161648850553605,0.00557934597248328,0.0161648850553605
"148","SteCoe_19687",0.000158627003983279,0.0289691235261008,0.36736433086459,0.097259411007559,6.02980807788547,0.0490004192040598,0.00286646554140288,0.00848480609404187,0.00672606667924564,0.00848480609404187
"149","SteCoe_21215",0.000158391493128353,0.0289691235261008,-0.365599605265524,0.0967827164280535,5.80599611832656,0.0485291261903656,0.00318851247661005,0.00805176056242157,0.00736918612527248,0.00805176056242157
"150","SteCoe_16235",0.000162923041810421,0.0290873824116685,-0.517593456501268,0.137274612738715,4.72407426720832,0.096390375058932,0.00866544649629477,0.0126938590971091,0.0139477366667822,0.0139477366667822
"151","SteCoe_16934",0.00016206900467254,0.0290873824116685,0.790447660599011,0.209567316133546,3.88400582227205,0.208026659188777,0.0279860993420696,-0.000540222082280474,0.0247160526476316,0.0247160526476316
"152","SteCoe_21379",0.000162368750644786,0.0290873824116685,-0.594477559025451,0.15763003807005,5.4800041418916,0.128383576467226,0.00357048220650093,0.0262461924758575,0.00867459959884147,0.0262461924758575
"153","SteCoe_33514",0.000163550384366075,0.0290873824116685,0.613925012760051,0.162864814308754,4.48168814688663,0.119383168185584,0.0154865251779042,-0.00707053611409668,0.0163434121098856,0.0163434121098856
"154","SteCoe_18109",0.000168772380978701,0.0296119420772587,0.34895572716311,0.0927657972857963,5.71704896452751,0.0380370458090756,0.0026424864496336,-0.000634465178840141,0.00768410532564974,0.00768410532564974
"155","SteCoe_21440",0.000169764542429619,0.0296119420772587,1.01722704907392,0.270523338419653,3.14847110063938,0.345908849063123,0.0440663195242783,0.00324513147949495,0.0437531324313786,0.0437531324313786
"156","SteCoe_34882",0.000168232066523377,0.0296119420772587,0.218764070844411,0.0581434757887719,8.86056987217182,0.0161791556064635,0.000165288412878179,0.002263831585439,0.00389150811928122,0.00389150811928122
"157","SteCoe_22786",0.000173520008342702,0.0298838794114763,-0.445752106069735,0.118717101343261,5.21498515962778,0.0644160189929677,0.00682327247993053,-0.000413223182215323,0.0100892277016847,0.0100892277016847
"158","SteCoe_2713",0.00017250325986103,0.0298838794114763,0.429230491506557,0.11427211049299,5.18324584424747,0.0574943562528776,0.00537864660067899,-0.0024150308657595,0.0102910916831475,0.0102910916831475
"159","SteCoe_35582",0.000174680803110163,0.0298945870027085,0.27426601283225,0.0730777422397062,6.81625318938324,0.0234698094165659,0.00117999340427668,2.43474998514132e-05,0.00522843428874685,0.00522843428874685
"160","SteCoe_15188",0.000182856210252214,0.0309049710383416,0.264377740042023,0.070659105969052,6.96714386085279,0.0247321105932616,0.000961779805359653,0.00405613188043147,0.00502947130225521,0.00502947130225521
"161","SteCoe_16099",0.000182204090984981,0.0309049710383416,0.337840235693895,0.0902714569051569,5.95144388363453,0.0360235790950378,0.002850901142576,-0.000473872290675166,0.00692782197555951,0.00692782197555951
"162","SteCoe_19758",0.000185102711363042,0.0310565093327535,0.278649772585831,0.0745346719420553,6.65044101480291,0.027511059955693,0.00118493249337631,0.00443820247602665,0.00548156829243546,0.00548156829243546
"163","SteCoe_36210",0.000186035464379803,0.0310565093327535,0.456453572781566,0.122135842252823,5.17596553982308,0.0630302078012962,0.00756200402737527,-0.00686167260100278,0.0103385927279926,0.0103385927279926
"164","SteCoe_16608",0.000191576829195065,0.0317865676782129,-0.313499976071396,0.0840511281793901,6.17039050483314,0.0353144985239105,0.0020703688554327,0.00570273517774132,0.00640714172244122,0.00640714172244122
